loss,accuracy,val_loss,val_accuracy
0.3300742506980896,0.888531506061554,1.4125727415084839,0.4082125723361969
0.06278293579816818,0.9787918329238892,1.6730642318725586,0.4082125723361969
0.04866600036621094,0.9840185046195984,1.7299124002456665,0.31481480598449707
0.030137909576296806,0.9898481965065002,10.132833480834961,0.2971014380455017
0.033952560275793076,0.990250289440155,16.876358032226562,0.2971014380455017
0.026358015835285187,0.9926626086235046,2.6553289890289307,0.37359097599983215
0.018706852570176125,0.9945723414421082,0.3854658007621765,0.8792270421981812
0.026702381670475006,0.9912554025650024,0.9723039865493774,0.793075680732727
0.006929997820407152,0.9972861409187317,0.03914275020360947,0.990338146686554
0.01835976354777813,0.9939692616462708,0.04522700235247612,0.9863123893737793
0.04220603033900261,0.9873353838920593,0.07914231717586517,0.9710144996643066
0.004052020609378815,0.9986933469772339,0.014894409105181694,0.9943639039993286
0.019330764189362526,0.9951754212379456,0.3089417517185211,0.9653784036636353
0.015038026496767998,0.9955774545669556,0.030765557661652565,0.989533007144928
0.006650987081229687,0.9978892207145691,0.1658092886209488,0.945249617099762
