loss,accuracy,val_loss,val_accuracy
0.27957722544670105,0.9042114615440369,7.319305896759033,0.3784219026565552
0.07489252090454102,0.9741682410240173,1.227569580078125,0.706119179725647
0.04478110745549202,0.9851241111755371,1.1092019081115723,0.7689210772514343
0.03610454127192497,0.9883405566215515,0.2819861173629761,0.9082125425338745
0.020139144733548164,0.992763102054596,0.02393670193850994,0.990338146686554
0.012725245207548141,0.9956779479980469,0.893983781337738,0.8615136742591858
0.06411365419626236,0.9786913394927979,0.46539223194122314,0.8848631381988525
0.01753108575940132,0.9938687086105347,0.2703421413898468,0.9371980428695679
0.01915918104350567,0.9937682151794434,0.024383889511227608,0.9919484853744507
