loss,accuracy,val_loss,val_accuracy
0.3189442455768585,0.9046135544776917,1.3677014112472534,0.7922705411911011
0.07800997793674469,0.9754748940467834,1.894118070602417,0.6143317222595215
0.05575120821595192,0.9835159182548523,0.2959032654762268,0.9194846749305725
0.02947266399860382,0.9900492429733276,0.06000092625617981,0.990338146686554
0.04002583771944046,0.9893456697463989,0.36542797088623047,0.9210950136184692
0.014366471208631992,0.9953764081001282,0.006250273436307907,0.998389720916748
0.021238746121525764,0.993567168712616,0.08017158508300781,0.9766505360603333
0.023534445092082024,0.9929640889167786,0.03254866227507591,0.9919484853744507
0.014833266846835613,0.9948738813400269,0.07581837475299835,0.9838969111442566
